rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chroma_stft_12,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,labels
0.14095944166183472,909.2944727699107,1097.0425360124468,1603.267525337838,0.016942793798262547,0.43669259548187256,0.5119249224662781,0.512333869934082,0.48064059019088745,0.466938853263855,0.4618738889694214,0.4728423058986664,0.4503144323825836,0.49174702167510986,0.4799705147743225,0.37628260254859924,0.3556421399116516,-338.12518310546875,131.5201416015625,22.421323776245117,27.78525733947754,29.53047752380371,11.284655570983887,-1.2623748779296875,-18.970815658569336,-9.670879364013672,5.171833515167236,-5.263845920562744,-8.729560852050781,-1.8383240699768066,0.2684036195278168,0.7894450426101685,-0.9295192360877991,0.48563775420188904,4.871944904327393,1.4047750234603882,-2.436950922012329,angry
0.13711659610271454,823.0336043518973,1124.2014412252788,1512.7283044763512,0.014537207408301158,0.5935287475585938,0.6791375279426575,0.6353240609169006,0.5587871074676514,0.4901278614997864,0.47127988934516907,0.4509519040584564,0.47679656744003296,0.5332698225975037,0.5119573473930359,0.41583940386772156,0.47332870960235596,-309.9067687988281,142.9309844970703,14.520612716674805,4.122516632080078,20.365476608276367,12.894768714904785,-0.8437857031822205,-15.728475570678711,-5.024320602416992,10.955377578735352,-1.500193476676941,-8.156522750854492,2.750645637512207,2.75797963142395,-3.322826862335205,-1.1149580478668213,3.7319095134735107,3.305621862411499,-2.0323636531829834,-3.192875385284424,angry
0.10107207298278809,408.18814239515973,786.675134061294,695.0485641891892,0.008664635617760617,0.34091055393218994,0.3721476197242737,0.44017618894577026,0.4641468822956085,0.47671347856521606,0.47985243797302246,0.4749407470226288,0.4795912206172943,0.4487212002277374,0.4345073103904724,0.3876984417438507,0.34319519996643066,-413.5554504394531,77.29081726074219,10.897673606872559,13.5335111618042,16.055946350097656,6.956530570983887,0.3063031733036041,-7.060916900634766,0.6411363482475281,5.985121726989746,-2.465474843978882,-2.8249528408050537,1.4637432098388672,1.0827347040176392,-0.28805282711982727,-0.4989720582962036,2.284547805786133,2.159682273864746,-0.45505207777023315,1.8330022096633911,angry
0.1310337334871292,844.7842380123964,1207.1300923457866,1459.0200063344594,0.018104111365830115,0.4647538363933563,0.4716610610485077,0.5021439790725708,0.5301031470298767,0.5747671127319336,0.5787096619606018,0.48931095004081726,0.4468590021133423,0.47937676310539246,0.4633341133594513,0.4255506098270416,0.44045084714889526,-332.8193054199219,96.69598388671875,19.682207107543945,12.225317001342773,13.028559684753418,7.728522300720215,1.1390800476074219,-14.04690170288086,-9.200884819030762,3.882822036743164,-2.269456148147583,-5.33355712890625,0.29271113872528076,0.34907665848731995,-0.7851894497871399,-1.125822901725769,0.9748322367668152,5.092385292053223,1.1556166410446167,-2.4563162326812744,angry
0.1457844078540802,1077.861061442367,1402.8796397812491,1818.599556587838,0.02297184181949807,0.49070480465888977,0.4755868911743164,0.5284947156906128,0.5495169758796692,0.5829524397850037,0.5877346396446228,0.513725757598877,0.45985376834869385,0.5023263096809387,0.49462535977363586,0.45396098494529724,0.46048909425735474,-330.0813903808594,105.5589828491211,13.270718574523926,14.053996086120605,20.745391845703125,11.351573944091797,0.8865422010421753,-15.77159309387207,-8.973710060119629,3.911555528640747,-6.165579795837402,-8.897561073303223,0.4990784525871277,0.7269085645675659,-2.1834797859191895,-0.7224966883659363,3.656291961669922,5.761038303375244,-0.6005736589431763,-4.145806312561035,angry
0.14549043774604797,819.1356285990454,1098.0337024703433,1476.3130806587837,0.01481811052123552,0.5006815791130066,0.5354832410812378,0.5410855412483215,0.5548824667930603,0.579486072063446,0.5975967049598694,0.6059934496879578,0.5378355979919434,0.4530067443847656,0.43695151805877686,0.4252200424671173,0.42168259620666504,-333.6161193847656,141.1056365966797,18.078340530395508,16.302175521850586,19.344093322753906,5.606526851654053,-0.2837721109390259,-16.428388595581055,-10.140870094299316,5.417835712432861,-5.036803245544434,-8.442084312438965,1.6869534254074097,2.128324270248413,-0.12305812537670135,-0.5075709223747253,-0.15635699033737183,3.1576552391052246,1.958194375038147,-0.9500254988670349,angry
0.16694656014442444,629.9431479857526,1145.2347755119836,1051.3025232263512,0.010310463923745173,0.43183383345603943,0.43262243270874023,0.46273699402809143,0.5252938866615295,0.5804147124290466,0.6138389110565186,0.5616400837898254,0.5253581404685974,0.49532362818717957,0.4589521586894989,0.4036825895309448,0.3858800530433655,-356.9962463378906,110.479248046875,8.444890975952148,9.488385200500488,15.16761589050293,2.71807599067688,-2.6544649600982666,-9.981616973876953,-2.0547144412994385,5.3152265548706055,-6.487185955047607,-5.190671920776367,5.922234058380127,1.3279045820236206,-5.116947174072266,-0.6711187958717346,3.380880832672119,0.4749855399131775,-0.7581486701965332,2.6379480361938477,angry
0.18683402240276337,1233.729357366314,1405.8421374092015,1992.3616976351352,0.03425509773166023,0.3683874309062958,0.39017531275749207,0.38414549827575684,0.4126089811325073,0.44207239151000977,0.513988733291626,0.5651500225067139,0.5302592515945435,0.538075864315033,0.5472925901412964,0.42615851759910583,0.34215497970581055,-315.06683349609375,106.86016845703125,11.024292945861816,24.9038028717041,14.5274658203125,-3.281761407852173,-1.590698480606079,-17.113306045532227,-11.51175594329834,3.3930368423461914,-4.581831932067871,-5.845994472503662,-1.2635432481765747,-3.185537338256836,-4.226518154144287,-3.8607842922210693,1.5811235904693604,6.305145263671875,1.5294519662857056,-0.4699689447879791,angry
0.1201043426990509,848.946729836294,1241.2277122753974,1400.8221600506756,0.018394440757722008,0.49892833828926086,0.5473642349243164,0.57313472032547,0.5966559648513794,0.5425332188606262,0.5048151016235352,0.5060353875160217,0.46451255679130554,0.40133020281791687,0.41901734471321106,0.42577818036079407,0.4253951907157898,-355.942138671875,141.76620483398438,27.69692039489746,21.592727661132812,21.129268646240234,10.340963363647461,2.8461263179779053,-17.972843170166016,-10.88038444519043,6.800811290740967,-4.20198917388916,-7.0835862159729,2.8506758213043213,-0.4764564633369446,-5.350739002227783,-2.698167324066162,2.3431177139282227,3.6144256591796875,-2.65734601020813,-4.536281585693359,angry
0.14616891741752625,979.7193806426535,1194.997984721239,1627.7937605574325,0.026122104247104247,0.3917304575443268,0.4286438226699829,0.4581519663333893,0.4605368375778198,0.47409018874168396,0.5210432410240173,0.5095982551574707,0.42716169357299805,0.4417467415332794,0.4223466217517853,0.3703228831291199,0.3647363781929016,-330.78070068359375,145.2163848876953,15.369513511657715,18.343324661254883,20.11725616455078,3.768508195877075,-0.8744944930076599,-19.890483856201172,-15.072552680969238,2.461996555328369,-7.561924457550049,-9.3589506149292,0.3916613757610321,-1.2405498027801514,-1.9036059379577637,-1.8626997470855713,-1.088824987411499,4.864333152770996,1.716313362121582,-3.662290334701538,angry
